,Family_id,SuperFamily_id,Sequence,CF,SF,FA
606,8071574,8071575,,2000750,3001193,4003651
607,8071578,8071579,,2000750,3001193,4003651
608,8045897,8092361,,2000750,3001193,4004749
609,8092971,8092972,,2000750,3001193,4003651
610,8020105,8032485,,2000000,3001203,4000740
611,8025468,8037847,,2000000,3001203,4000740
612,8072144,8072145,,2000000,3001203,4000740
613,8072146,8072147,,2000000,3001203,4000740
614,8072148,8072149,,2000000,3001203,4000740
615,8046049,8091479,,2000000,3001203,4004842
616,8092149,8092150,,2001489,3002562,4007763
617,8092155,8092156,,2001489,3002562,4007763
618,8092472,8092473,,2001489,3002562,4007763
619,8092529,8092530,,2001489,3002562,4007763
620,8092537,8092538,,2001489,3002562,4007763
621,8092587,8092588,,2001489,3002562,4007763
622,8092595,8092596,,2001489,3002562,4007763
623,8092603,8092604,,2001489,3002562,4007763
624,8092611,8092612,,2001489,3002562,4007763
625,8092621,8092622,,2001489,3002562,4007763
626,8092702,8092703,,2001489,3002562,4007763
627,8023155,8035535,,2000014,3001204,4001279
628,8074837,8074838,,2000014,3001204,4001279
629,8074839,8074840,,2000014,3001204,4001279
630,8074841,8074842,,2000014,3001204,4001279
631,8074843,8074844,,2000014,3001204,4001279
632,8074845,8074846,,2000014,3001204,4001279
633,8022547,8034927,,2000014,3001194,4001271
634,8022731,8035111,,2000014,3001194,4001271
635,8023136,8035516,,2000014,3001194,4001271
636,8023363,8035743,,2000014,3001194,4001271
637,8023531,8035911,,2000014,3001194,4001271
638,8026257,8038636,,2000014,3001194,4001271
639,8027943,8040322,,2000014,3001194,4001271
640,8030649,8043028,,2000014,3001194,4001271
641,8031627,8044005,,2000014,3001194,4001271
642,8046551,8092157,,2000395,3002563,4005146
643,8046552,8092158,,2000395,3002563,4005146
644,8031678,8044056,,2000016,3001195,4003654
645,8022333,8034713,,2000754,3001205,4002417
646,8026380,8038759,,2000754,3001205,4002417
647,8029940,8042319,,2000754,3001205,4002417
648,8048741,8092766,,2000754,3001205,4006197
649,8051286,8092767,,2000754,3001205,4007288
650,8051287,8092768,,2000754,3001205,4007288
651,8045920,8092159,,2001490,3002564,4004764
652,8092193,8092195,,2001490,3002564,4007765
653,8026087,8038466,,2000104,3001206,4002418
654,8024325,8036704,,2000751,3001196,4000725
655,8046709,8092160,,2000085,3002565,4005254
656,8046710,8092161,,2000085,3002565,4005254
657,8024879,8037258,,2000962,3001207,4003659
658,8024347,8036726,,2000752,3001197,4000737
659,8024348,8036727,,2000752,3001197,4000737
660,8024350,8036729,,2000752,3001197,4000737
661,8024352,8036731,,2000752,3001197,4000737
662,8024353,8036732,,2000752,3001197,4000737
663,8046785,8092168,,2000652,3002566,4005298
664,8046784,8092169,,2000652,3002566,4005298
665,8092170,8092171,,2000652,3002566,4005298
666,8092172,8092173,,2000652,3002566,4005298
667,8046000,8092176,,2000652,3002566,4005298
668,8092174,8092177,,2000652,3002566,4005298
669,8092175,8092178,,2000652,3002566,4005298
670,8047793,8092180,,2000652,3002566,4005821
671,8049144,8092189,,2000652,3002566,4006370
672,8049143,8092191,,2000652,3002566,4006370
673,8024267,8036646,,2000755,3001208,4002404
674,8024413,8036792,,2000755,3001208,4002404
675,8024435,8036814,,2000755,3001208,4002425
676,8024611,8036990,,2000755,3001208,4002404
677,8024618,8036997,,2000755,3001208,4002404
678,8024625,8037004,,2000755,3001208,4002404
679,8024631,8037010,,2000755,3001208,4002404
680,8024633,8037012,,2000755,3001208,4002404
681,8024639,8037018,,2000755,3001208,4002425
682,8024985,8037364,,2000755,3001208,4000442
683,8025150,8037529,,2000755,3001208,4002404
684,8026138,8038517,,2000755,3001208,4002404
685,8026714,8039093,,2000755,3001208,4002885
686,8028993,8041372,,2000755,3001208,4002404
687,8029802,8042181,,2000755,3001208,4002404
688,8029827,8042206,,2000755,3001208,4002404
689,8029828,8042207,,2000755,3001208,4002404
690,8029891,8042270,,2000755,3001208,4002425
691,8029922,8042301,,2000755,3001208,4003346
692,8031002,8043380,,2000755,3001208,4000444
693,8031134,8043512,,2000755,3001208,4003873
694,8072332,8072333,,2000755,3001208,4002404
695,8084114,8084115,,2000755,3001208,4002404
696,8084118,8084119,,2000755,3001208,4002404
697,8084120,8084121,,2000755,3001208,4002404
698,8084122,8084123,,2000755,3001208,4002404
699,8088441,8088442,,2000755,3001208,4002404
700,8097071,8097072,,2000755,3001208,4003873
701,8101296,8101297,,2000755,3001208,4002404
702,8102604,8102605,,2000755,3001208,4002404
703,8106093,8106094,,2000755,3001208,4002404
704,8047237,8106446,,2000755,3001208,4005520
705,8022403,8034783,,2000753,3001198,4001273
706,8050698,8092179,,2001492,3002567,4007008
707,8050697,8092181,,2001492,3002567,4007008
708,8092193,8092194,,2001492,3002567,4007765
709,8028637,8041016,,2000085,3001210,4000741
710,8024279,8036658,,2000000,3001199,4000738
711,8031177,8043555,,2000000,3001199,4000738
712,8023731,8036111,,2000457,3001209,4002421
713,8086261,8086262,,2000457,3001209,4002421
714,8046923,8092182,,2001493,3002568,4005368
715,8092185,8092186,,2001493,3002568,4005368
716,8092198,8092199,,2001493,3002568,4005368
717,8021178,8033558,,2001119,3001211,4001243
718,8027752,8040131,,2001119,3001211,4002422
719,8047162,8092203,,2001491,3002570,4005478
720,8047163,8092204,,2001491,3002570,4005478
721,8021823,8034203,,2000014,3002569,4001925
722,8092188,8092190,,2000014,3002569,4007764
723,8092187,8092192,,2000014,3002569,4007764
724,8046067,8092200,,2000014,3002569,4004855
725,8047242,8092201,,2000014,3002569,4005523
726,8047243,8092202,,2000014,3002569,4005523
727,8021734,8034114,,2000890,3001212,4001281
728,8045791,8092205,,2001494,3002571,4004688
729,8024291,8036670,,2000000,3001213,4000742
730,8030313,8042692,,2000000,3001213,4000742
731,8063359,8063360,,2000000,3001213,4000742
732,8063361,8063362,,2000000,3001213,4000742
733,8063363,8063364,,2000000,3001213,4000742
734,8063365,8063366,,2000000,3001213,4000742
735,8063369,8063370,,2000000,3001213,4000742
736,8094670,8094671,,2000000,3001213,4000742
737,8097749,8097750,,2000000,3001213,4000742
738,8099371,8099372,,2000000,3001213,4000742
739,8101286,8101287,,2000000,3001213,4000742
740,8104300,8104301,,2000000,3001213,4000742
741,8105376,8105377,,2000000,3001213,4000742
742,8106327,8106328,,2000000,3001213,4000742
743,8106514,8106515,,2000000,3001213,4000742
744,8028933,8092210,,2001496,3002572,4003003
745,8045801,8092213,,2001496,3002572,4003003
746,8048900,8092218,,2001496,3002572,4003003
747,8092219,8092222,,2001496,3002572,4003003
748,8020077,8032457,,2000578,3001214,4002420
749,8020078,8032458,,2000578,3001214,4002420
750,8025767,8038146,,2000578,3001214,4002424
751,8025769,8038148,,2000578,3001214,4002424
752,8025771,8038150,,2000578,3001214,4002424
753,8025774,8038153,,2000578,3001214,4002424
754,8030894,8043273,,2000578,3001214,4002513
755,8030895,8043274,,2000578,3001214,4002513
756,8045802,8046469,,2000062,3002573,4004695
757,8045909,8092231,,2000062,3002573,4004759
758,8045910,8092232,,2000062,3002573,4004759
759,8045911,8092233,,2000062,3002573,4004759
760,8045912,8092234,,2000062,3002573,4004759
761,8045913,8092235,,2000062,3002573,4004759
762,8045914,8092236,,2000062,3002573,4004759
763,8026320,8038699,,2000112,3001215,4003662
764,8026525,8038904,,2000112,3001215,4003662
765,8045803,8092237,,2000627,3002574,4004696
766,8023158,8035538,,2000014,3001216,4001282
767,8045819,8092263,,2001497,3002575,4004706
768,8021088,8033468,,2000016,3001217,4000466
769,8021877,8034257,,2000016,3001217,4003670
770,8021966,8034346,,2000016,3001217,4003663
771,8022271,8034651,,2000016,3001217,4003670
772,8022424,8034804,,2000016,3001217,4003663
773,8023328,8035708,,2000016,3001217,4003663
774,8024087,8036466,,2000016,3001217,4003674
775,8024220,8036599,,2000016,3001217,4003377
776,8024921,8037300,,2000016,3001217,4003377
777,8025906,8038285,,2000016,3001217,4003674
778,8026552,8038931,,2000016,3001217,4002063
779,8026589,8038968,,2000016,3001217,4000466
780,8027480,8039859,,2000016,3001217,4000466
781,8027596,8039975,,2000016,3001217,4003674
782,8027916,8040295,,2000016,3001217,4003670
783,8028382,8040761,,2000016,3001217,4001009
784,8029141,8041520,,2000016,3001217,4003663
785,8029152,8041531,,2000016,3001217,4003663
786,8029191,8041570,,2000016,3001217,4000466
787,8029281,8041660,,2000016,3001217,4001008
788,8031690,8044068,,2000016,3001217,4003663
789,8031691,8044069,,2000016,3001217,4003663
790,8031695,8044073,,2000016,3001217,4003663
791,8031696,8044074,,2000016,3001217,4003663
792,8031698,8044076,,2000016,3001217,4003663
793,8031703,8044081,,2000016,3001217,4003663
794,8031704,8044082,,2000016,3001217,4003663
795,8031705,8044083,,2000016,3001217,4003663
796,8031706,8044084,,2000016,3001217,4003670
797,8031708,8044086,,2000016,3001217,4003674
798,8031711,8044089,,2000016,3001217,4003674
799,8031712,8044090,,2000016,3001217,4003674
800,8031921,8044299,,2000016,3001217,4003377
801,8061804,8061805,,2000016,3001217,4000466
802,8066680,8066681,,2000016,3001217,4003377
803,8066682,8066683,,2000016,3001217,4003377
804,8066684,8066685,,2000016,3001217,4003377
805,8068844,8068845,,2000016,3001217,4003663
806,8068846,8068847,,2000016,3001217,4003663
807,8068848,8068849,,2000016,3001217,4003663
808,8077766,8077767,,2000016,3001217,4003674
809,8077824,8077825,,2000016,3001217,4003670
810,8077834,8077835,,2000016,3001217,4003670
811,8080960,8080961,,2000016,3001217,4003674
812,8080962,8080963,,2000016,3001217,4003674
813,8080964,8080965,,2000016,3001217,4003674
814,8080966,8080967,,2000016,3001217,4003674
815,8080968,8080969,,2000016,3001217,4003674
816,8080970,8080971,,2000016,3001217,4003674
817,8080972,8080973,,2000016,3001217,4003674
818,8080974,8080975,,2000016,3001217,4003674
819,8080976,8080977,,2000016,3001217,4003674
820,8081774,8081775,,2000016,3001217,4002063
821,8081776,8081777,,2000016,3001217,4002063
822,8081780,8081781,,2000016,3001217,4002063
823,8084517,8084518,,2000016,3001217,4000466
824,8086805,8086806,,2000016,3001217,4000466
825,8088805,8088806,,2000016,3001217,4000466
826,8088821,8088822,,2000016,3001217,4003377
827,8088823,8088824,,2000016,3001217,4003377
828,8088825,8088826,,2000016,3001217,4003377
829,8095110,8095111,,2000016,3001217,4003674
830,8095170,8095171,,2000016,3001217,4003674
831,8095774,8095775,,2000016,3001217,4003663
832,8096639,8096640,,2000016,3001217,4002063
833,8097199,8097200,,2000016,3001217,4003377
834,8097745,8097746,,2000016,3001217,4002063
835,8102063,8102064,,2000016,3001217,4000466
836,8105679,8105680,,2000016,3001217,4000466
837,8045834,8092291,,2000080,3002576,4004712
838,8092292,8092293,,2000080,3002576,4004712
839,8030038,8042417,,2000756,3001218,4002423
840,8031187,8043565,,2000756,3001218,4002423
841,8046147,8092294,,2000080,3002577,4004907
842,8020726,8033106,,2000757,3001219,4000745
843,8027099,8039478,,2000757,3001219,4000745
844,8073163,8073164,,2000757,3001219,4000745
845,8073165,8073166,,2000757,3001219,4000745
846,8073167,8073168,,2000757,3001219,4000745
847,8073169,8073170,,2000757,3001219,4000745
848,8073171,8073172,,2000757,3001219,4000745
849,8073173,8073174,,2000757,3001219,4000745
850,8073175,8073176,,2000757,3001219,4000745
851,8073177,8073178,,2000757,3001219,4000745
852,8073179,8073180,,2000757,3001219,4000745
853,8073181,8073182,,2000757,3001219,4000745
854,8073183,8073184,,2000757,3001219,4000745
855,8073185,8073186,,2000757,3001219,4000745
856,8073187,8073188,,2000757,3001219,4000745
857,8021013,8033393,,2000085,3001220,4000744
858,8045835,8092295,,2000752,3002578,4004713
859,8025300,8037679,,2001019,3001221,4003665
860,8045838,8092300,,2000067,3000143,4004716
861,8045839,8092304,,2000067,3000143,4004716
862,8045838,8045843,,2001500,3002580,4004716
863,8045839,8092302,,2001500,3002580,4004716
864,8045838,8045840,,2001499,3002579,4004716
865,8045839,8048680,,2001499,3002579,4004716
866,8021373,8033753,,2000758,3001222,4002429
867,8045838,8092301,,2001501,3002581,4004716
868,8045839,8092305,,2001501,3002581,4004716
869,8045841,8092306,,2001502,3002582,4004718
870,8045842,8092307,,2001502,3002582,4004718
871,8023159,8035539,,2000014,3001224,4001289
872,8031511,8043889,,2000014,3001224,4001289
873,8055825,8055826,,2000014,3001224,4001289
874,8055832,8055834,,2000014,3001224,4001289
875,8055841,8055842,,2000014,3001224,4001289
876,8055867,8055868,,2000014,3001224,4001289
877,8055878,8055879,,2000014,3001224,4001289
878,8055894,8055895,,2000014,3001224,4001289
879,8055907,8055908,,2000014,3001224,4001289
880,8055918,8055919,,2000014,3001224,4001289
881,8101067,8101068,,2000014,3001224,4001289
882,8101069,8101072,,2000014,3001224,4001289
883,8101070,8101073,,2000014,3001224,4001289
884,8101071,8101074,,2000014,3001224,4001289
885,8045844,8092308,,2001359,3002583,4004720
886,8024292,8036671,,2000157,3001225,4000746
887,8024295,8036674,,2000157,3001225,4000746
888,8030193,8042572,,2000157,3001225,4000746
889,8045845,8092309,,2001271,3002584,4004721
890,8030426,8042805,,2000097,3001226,4002430
891,8067865,8067866,,2000097,3001226,4002430
892,8046289,8093334,,2000097,3001226,4005001
893,8045861,8092311,,2001019,3002585,4004727
894,8023887,8036267,,2000757,3001227,4000747
895,8024356,8036735,,2000757,3001227,4000747
896,8024359,8036738,,2000757,3001227,4000747
897,8024808,8037187,,2000757,3001227,4000747
898,8026370,8038749,,2000757,3001227,4000747
899,8027321,8039700,,2000757,3001227,4000747
900,8031221,8043599,,2000757,3001227,4000747
901,8031452,8043830,,2000757,3001227,4000747
902,8031876,8044254,,2000757,3001227,4000747
903,8091823,8091825,,2000757,3001227,4000747
904,8091828,8091830,,2000757,3001227,4000747
905,8091833,8091835,,2000757,3001227,4000747
906,8091843,8091845,,2000757,3001227,4000747
907,8091850,8091852,,2000757,3001227,4000747
908,8091856,8091858,,2000757,3001227,4000747
909,8045870,8092312,,2001271,3002586,4004733
910,8024467,8036846,,2001019,3001228,4003668
911,8045885,8092326,,2000036,3002587,4004740
912,8020141,8032521,,2000761,3001229,4002432
913,8020143,8032523,,2000761,3001229,4002432
914,8020144,8032524,,2000761,3001229,4002432
915,8021326,8033706,,2000761,3001229,4002432
916,8023561,8035941,,2000761,3001229,4002432
917,8028376,8040755,,2000761,3001229,4002432
918,8029060,8041439,,2000761,3001229,4002432
919,8030593,8042972,,2000761,3001229,4002432
920,8031906,8044284,,2000761,3001229,4002432
921,8064291,8064292,,2000761,3001229,4002432
922,8064295,8064296,,2000761,3001229,4002432
923,8064297,8064298,,2000761,3001229,4002432
924,8064301,8064302,,2000761,3001229,4002432
925,8064303,8064304,,2000761,3001229,4002432
926,8064305,8064306,,2000761,3001229,4002432
927,8064307,8064308,,2000761,3001229,4002432
928,8064309,8064310,,2000761,3001229,4002432
929,8064311,8064312,,2000761,3001229,4002432
930,8064313,8064314,,2000761,3001229,4002432
931,8064317,8064318,,2000761,3001229,4002432
932,8064319,8064320,,2000761,3001229,4002432
933,8064321,8064322,,2000761,3001229,4002432
934,8064323,8064324,,2000761,3001229,4002432
935,8064325,8064326,,2000761,3001229,4002432
936,8064327,8064328,,2000761,3001229,4002432
937,8064329,8064330,,2000761,3001229,4002432
938,8064331,8064332,,2000761,3001229,4002432
939,8064333,8064334,,2000761,3001229,4002432
940,8074769,8074770,,2000761,3001229,4002432
941,8074771,8074772,,2000761,3001229,4002432
942,8074773,8074774,,2000761,3001229,4002432
943,8074775,8074776,,2000761,3001229,4002432
944,8074779,8074780,,2000761,3001229,4002432
945,8074781,8074782,,2000761,3001229,4002432
946,8094788,8094789,,2000761,3001229,4002432
947,8095284,8095285,,2000761,3001229,4002432
948,8096121,8096122,,2000761,3001229,4002432
949,8096957,8096958,,2000761,3001229,4002432
950,8097769,8097770,,2000761,3001229,4002432
951,8100365,8100366,,2000761,3001229,4002432
952,8020488,8032868,,2000759,3001230,4002594
953,8020851,8033231,,2000759,3001230,4003669
954,8026580,8038959,,2000759,3001230,4002859
955,8026591,8038970,,2000759,3001230,4002859
956,8027704,8040083,,2000759,3001230,4002859
957,8029446,8041825,,2000759,3001230,4002859
958,8029471,8041850,,2000759,3001230,4002859
959,8059320,8059321,,2000759,3001230,4002859
960,8097115,8097116,,2000759,3001230,4002859
961,8045888,8092327,,2000036,3002588,4004743
962,8023161,8035541,,2000014,3001231,4001293
963,8028254,8040633,,2000014,3001231,4001293
964,8046954,8092368,,2001508,3002600,4005384
965,8046955,8092369,,2001508,3002600,4005384
966,8092370,8092371,,2001508,3002600,4007770
967,8092372,8092373,,2001508,3002600,4007770
968,8092374,8092375,,2001508,3002600,4007770
969,8092377,8092378,,2001508,3002600,4007770
970,8092379,8092380,,2001508,3002600,4007770
971,8099731,8099732,,2001508,3002600,4005384
972,8099811,8099812,,2001508,3002600,4005384
973,8049837,8092332,,2001504,3002590,4006664
974,8049838,8092333,,2001504,3002590,4006664
975,8049839,8092334,,2001504,3002590,4006664
976,8049840,8092335,,2001504,3002590,4006664
977,8084380,8092342,,2001504,3002590,4006664
978,8049543,8092329,,2001503,3002589,4006535
979,8049544,8092330,,2001503,3002589,4006535
980,8023043,8035423,,2000080,3001232,4001292
981,8045904,8092376,,2001271,3002601,4004755
982,8045892,8092331,,2000992,3002591,4004746
983,8025816,8038195,,2000760,3001233,4002433
984,8027700,8040079,,2000760,3001233,4002433
985,8028739,8041118,,2000760,3001233,4002433
986,8045900,8092343,,2000014,3002592,4004751
987,8045889,8045905,,2001509,3002602,4004744
988,8045890,8045906,,2001509,3002602,4004744
989,8095208,8095209,,2001509,3002602,4004744
990,8021821,8034201,,2000762,3001234,4002435
991,8050482,8092389,,2001510,3002603,4006918
992,8050483,8092390,,2001510,3002603,4006918
993,8051027,8092347,,2001019,3002593,4007165
994,8051028,8092348,,2001019,3002593,4007165
995,8019992,8032372,,2000157,3001235,4000749
996,8020033,8032413,,2000157,3001235,4002887
997,8020063,8032443,,2000157,3001235,4002887
998,8020426,8032806,,2000157,3001235,4003786
999,8020506,8032886,,2000157,3001235,4000749
1000,8020764,8033144,,2000157,3001235,4000749
1001,8021098,8033478,,2000157,3001235,4000749
