,Family_id,SuperFamily_id,Sequence,CL,CF,SF,FA
516,8075590,8075591,,1000000,2000000,3001179,4000729
517,8075592,8075593,,1000000,2000000,3001179,4000729
518,8076218,8076219,,1000000,2000000,3001179,4000729
519,8076220,8076221,,1000000,2000000,3001179,4000729
520,8076222,8076223,,1000000,2000000,3001179,4000729
521,8076224,8076225,,1000000,2000000,3001179,4000729
522,8076226,8076227,,1000000,2000000,3001179,4000729
523,8076814,8076815,,1000000,2000000,3001179,4000720
524,8076816,8076817,,1000000,2000000,3001179,4000720
525,8076818,8076819,,1000000,2000000,3001179,4000720
526,8076820,8076821,,1000000,2000000,3001179,4000720
527,8094594,8094595,,1000000,2000000,3001179,4000729
528,8094716,8094717,,1000000,2000000,3001179,4000720
529,8096915,8096916,,1000000,2000000,3001179,4000729
530,8098509,8098510,,1000000,2000000,3001179,4000720
531,8099287,8099288,,1000000,2000000,3001179,4000729
532,8100367,8100368,,1000000,2000000,3001179,4000729
533,8100569,8100570,,1000000,2000000,3001179,4000729
534,8103031,8103032,,1000000,2000000,3001179,4000729
535,8103898,8103899,,1000000,2000000,3001179,4000729
536,8045757,8091941,,1000003,2001482,3002548,4004664
537,8088914,8091942,,1000003,2001482,3002548,4004664
538,8049055,8091943,,1000003,2001482,3002548,4006322
539,8095316,8095317,,1000003,2001482,3002548,4004664
540,8025123,8037502,,1000000,2001135,3001181,4001264
541,8045759,8092003,,1000001,2001484,3002550,4004666
542,8045758,8091996,,1000000,2001483,3002549,4004665
543,8091997,8091998,,1000000,2001483,3002549,4007761
544,8091999,8092000,,1000000,2001483,3002549,4007762
545,8023416,8035796,,1000000,2001476,3001182,4001265
546,8045760,8092026,,1000000,2000870,3002551,4004667
547,8027027,8039406,,1000000,2000745,3001183,4000730
548,8030952,8043331,,1000000,2000745,3001183,4000730
549,8076206,8076207,,1000000,2000745,3001183,4000730
550,8076208,8076209,,1000000,2000745,3001183,4000730
551,8076212,8076213,,1000000,2000745,3001183,4000730
552,8076214,8076215,,1000000,2000745,3001183,4000730
553,8076904,8076905,,1000000,2000745,3001183,4000730
554,8050819,8092029,,1000000,2000395,3002552,4007062
555,8031674,8044052,,1000002,2000016,3001184,4003648
556,8031677,8044055,,1000002,2000016,3001184,4003648
557,8066247,8066248,,1000002,2000016,3001184,4003648
558,8066249,8066250,,1000002,2000016,3001184,4003648
559,8051750,8092037,,1000000,2001485,3002553,4007500
560,8028453,8040832,,1000000,2000080,3001185,4002397
561,8047597,8092039,,1000000,2001486,3002554,4005709
562,8047598,8092040,,1000000,2001486,3002554,4005709
563,8020251,8032631,,1000000,2000000,3001186,4000731
564,8020581,8032961,,1000000,2000000,3001186,4000731
565,8021022,8033402,,1000000,2000000,3001186,4000731
566,8021797,8034177,,1000000,2000000,3001186,4000731
567,8024272,8036651,,1000000,2000000,3001186,4000731
568,8027102,8039481,,1000000,2000000,3001186,4000731
569,8048542,8092048,,1000001,2000928,3002555,4006141
570,8048543,8092049,,1000001,2000928,3002555,4006141
571,8048544,8092050,,1000001,2000928,3002555,4006141
572,8048545,8092053,,1000001,2000928,3002555,4006141
573,8024003,8036382,,1000004,2000746,3001187,4003649
574,8045773,8092069,,1000002,2001487,3002556,4004676
575,8022787,8035167,,1000000,2000831,3001188,4001267
576,8023468,8035848,,1000000,2000831,3001188,4001267
577,8045774,8092070,,1000003,2001488,3002557,4004677
578,8025924,8038303,,1000003,2000748,3001189,4002402
579,8025447,8037826,,1000002,2000031,3001190,4002400
580,8023140,8035520,,1000003,2000014,3001200,4001276
581,8027903,8040282,,1000003,2000014,3001200,4001276
582,8045775,8092071,,1000000,2000962,3002558,4004678
583,8031650,8044028,,1000000,2000000,3001191,4000735
584,8101580,8101581,,1000000,2000000,3001191,4000735
585,8028722,8041101,,1000001,2000578,3001201,4002410
586,8028724,8041103,,1000001,2000578,3001201,4002410
587,8029164,8041543,,1000001,2000578,3001201,4002415
588,8029166,8041545,,1000001,2000578,3001201,4002415
589,8052282,8052287,,1000001,2000578,3001201,4002415
590,8052283,8052288,,1000001,2000578,3001201,4002415
591,8045786,8092079,,1000000,2000080,3002560,4004685
592,8045784,8092076,,1000000,2001019,3002559,4004683
593,8049433,8092077,,1000000,2001019,3002559,4006497
594,8029738,8042117,,1000000,2000749,3001192,4002403
595,8027173,8039552,,1000000,2001476,3001202,4002414
596,8045787,8092080,,1000000,2001019,3002561,4004686
597,8026708,8039087,,1000004,2000750,3001193,4003651
598,8026722,8039101,,1000004,2000750,3001193,4003651
599,8026724,8039103,,1000004,2000750,3001193,4003651
600,8026727,8039106,,1000004,2000750,3001193,4003651
601,8026731,8039110,,1000004,2000750,3001193,4003651
602,8027896,8040275,,1000004,2000750,3001193,4003651
603,8047530,8054185,,1000004,2000750,3001193,4005681
604,8047531,8054186,,1000004,2000750,3001193,4005681
605,8027896,8054187,,1000004,2000750,3001193,4003651
606,8071574,8071575,,1000004,2000750,3001193,4003651
607,8071578,8071579,,1000004,2000750,3001193,4003651
608,8045897,8092361,,1000004,2000750,3001193,4004749
609,8092971,8092972,,1000004,2000750,3001193,4003651
610,8020105,8032485,,1000000,2000000,3001203,4000740
611,8025468,8037847,,1000000,2000000,3001203,4000740
612,8072144,8072145,,1000000,2000000,3001203,4000740
613,8072146,8072147,,1000000,2000000,3001203,4000740
614,8072148,8072149,,1000000,2000000,3001203,4000740
615,8046049,8091479,,1000000,2000000,3001203,4004842
616,8092149,8092150,,1000001,2001489,3002562,4007763
617,8092155,8092156,,1000001,2001489,3002562,4007763
618,8092472,8092473,,1000001,2001489,3002562,4007763
619,8092529,8092530,,1000001,2001489,3002562,4007763
620,8092537,8092538,,1000001,2001489,3002562,4007763
621,8092587,8092588,,1000001,2001489,3002562,4007763
622,8092595,8092596,,1000001,2001489,3002562,4007763
623,8092603,8092604,,1000001,2001489,3002562,4007763
624,8092611,8092612,,1000001,2001489,3002562,4007763
625,8092621,8092622,,1000001,2001489,3002562,4007763
626,8092702,8092703,,1000001,2001489,3002562,4007763
627,8023155,8035535,,1000003,2000014,3001204,4001279
628,8074837,8074838,,1000003,2000014,3001204,4001279
629,8074839,8074840,,1000003,2000014,3001204,4001279
630,8074841,8074842,,1000003,2000014,3001204,4001279
631,8074843,8074844,,1000003,2000014,3001204,4001279
632,8074845,8074846,,1000003,2000014,3001204,4001279
633,8022547,8034927,,1000003,2000014,3001194,4001271
634,8022731,8035111,,1000003,2000014,3001194,4001271
635,8023136,8035516,,1000003,2000014,3001194,4001271
636,8023363,8035743,,1000003,2000014,3001194,4001271
637,8023531,8035911,,1000003,2000014,3001194,4001271
638,8026257,8038636,,1000003,2000014,3001194,4001271
639,8027943,8040322,,1000003,2000014,3001194,4001271
640,8030649,8043028,,1000003,2000014,3001194,4001271
641,8031627,8044005,,1000003,2000014,3001194,4001271
642,8046551,8092157,,1000000,2000395,3002563,4005146
643,8046552,8092158,,1000000,2000395,3002563,4005146
644,8031678,8044056,,1000002,2000016,3001195,4003654
645,8022333,8034713,,1000000,2000754,3001205,4002417
646,8026380,8038759,,1000000,2000754,3001205,4002417
647,8029940,8042319,,1000000,2000754,3001205,4002417
648,8048741,8092766,,1000000,2000754,3001205,4006197
649,8051286,8092767,,1000000,2000754,3001205,4007288
650,8051287,8092768,,1000000,2000754,3001205,4007288
651,8045920,8092159,,1000003,2001490,3002564,4004764
652,8092193,8092195,,1000003,2001490,3002564,4007765
653,8026087,8038466,,1000000,2000104,3001206,4002418
654,8024325,8036704,,1000000,2000751,3001196,4000725
655,8046709,8092160,,1000000,2000085,3002565,4005254
656,8046710,8092161,,1000000,2000085,3002565,4005254
657,8024879,8037258,,1000000,2000962,3001207,4003659
658,8024347,8036726,,1000000,2000752,3001197,4000737
659,8024348,8036727,,1000000,2000752,3001197,4000737
660,8024350,8036729,,1000000,2000752,3001197,4000737
661,8024352,8036731,,1000000,2000752,3001197,4000737
662,8024353,8036732,,1000000,2000752,3001197,4000737
663,8046785,8092168,,1000003,2000652,3002566,4005298
664,8046784,8092169,,1000003,2000652,3002566,4005298
665,8092170,8092171,,1000003,2000652,3002566,4005298
666,8092172,8092173,,1000003,2000652,3002566,4005298
667,8046000,8092176,,1000003,2000652,3002566,4005298
668,8092174,8092177,,1000003,2000652,3002566,4005298
669,8092175,8092178,,1000003,2000652,3002566,4005298
670,8047793,8092180,,1000003,2000652,3002566,4005821
671,8049144,8092189,,1000003,2000652,3002566,4006370
672,8049143,8092191,,1000003,2000652,3002566,4006370
673,8024267,8036646,,1000003,2000755,3001208,4002404
674,8024413,8036792,,1000003,2000755,3001208,4002404
675,8024435,8036814,,1000003,2000755,3001208,4002425
676,8024611,8036990,,1000003,2000755,3001208,4002404
677,8024618,8036997,,1000003,2000755,3001208,4002404
678,8024625,8037004,,1000003,2000755,3001208,4002404
679,8024631,8037010,,1000003,2000755,3001208,4002404
680,8024633,8037012,,1000003,2000755,3001208,4002404
681,8024639,8037018,,1000003,2000755,3001208,4002425
682,8024985,8037364,,1000003,2000755,3001208,4000442
683,8025150,8037529,,1000003,2000755,3001208,4002404
684,8026138,8038517,,1000003,2000755,3001208,4002404
685,8026714,8039093,,1000003,2000755,3001208,4002885
686,8028993,8041372,,1000003,2000755,3001208,4002404
687,8029802,8042181,,1000003,2000755,3001208,4002404
688,8029827,8042206,,1000003,2000755,3001208,4002404
689,8029828,8042207,,1000003,2000755,3001208,4002404
690,8029891,8042270,,1000003,2000755,3001208,4002425
691,8029922,8042301,,1000003,2000755,3001208,4003346
692,8031002,8043380,,1000003,2000755,3001208,4000444
693,8031134,8043512,,1000003,2000755,3001208,4003873
694,8072332,8072333,,1000003,2000755,3001208,4002404
695,8084114,8084115,,1000003,2000755,3001208,4002404
696,8084118,8084119,,1000003,2000755,3001208,4002404
697,8084120,8084121,,1000003,2000755,3001208,4002404
698,8084122,8084123,,1000003,2000755,3001208,4002404
699,8088441,8088442,,1000003,2000755,3001208,4002404
700,8097071,8097072,,1000003,2000755,3001208,4003873
701,8101296,8101297,,1000003,2000755,3001208,4002404
702,8102604,8102605,,1000003,2000755,3001208,4002404
703,8106093,8106094,,1000003,2000755,3001208,4002404
704,8047237,8106446,,1000003,2000755,3001208,4005520
705,8022403,8034783,,1000000,2000753,3001198,4001273
706,8050698,8092179,,1000001,2001492,3002567,4007008
707,8050697,8092181,,1000001,2001492,3002567,4007008
708,8092193,8092194,,1000001,2001492,3002567,4007765
709,8028637,8041016,,1000000,2000085,3001210,4000741
710,8024279,8036658,,1000000,2000000,3001199,4000738
711,8031177,8043555,,1000000,2000000,3001199,4000738
712,8023731,8036111,,1000003,2000457,3001209,4002421
713,8086261,8086262,,1000003,2000457,3001209,4002421
714,8046923,8092182,,1000001,2001493,3002568,4005368
715,8092185,8092186,,1000001,2001493,3002568,4005368
716,8092198,8092199,,1000001,2001493,3002568,4005368
717,8021178,8033558,,1000000,2001119,3001211,4001243
718,8027752,8040131,,1000000,2001119,3001211,4002422
719,8047162,8092203,,1000003,2001491,3002570,4005478
720,8047163,8092204,,1000003,2001491,3002570,4005478
721,8021823,8034203,,1000003,2000014,3002569,4001925
722,8092188,8092190,,1000003,2000014,3002569,4007764
723,8092187,8092192,,1000003,2000014,3002569,4007764
724,8046067,8092200,,1000003,2000014,3002569,4004855
725,8047242,8092201,,1000003,2000014,3002569,4005523
726,8047243,8092202,,1000003,2000014,3002569,4005523
727,8021734,8034114,,1000000,2000890,3001212,4001281
728,8045791,8092205,,1000003,2001494,3002571,4004688
729,8024291,8036670,,1000000,2000000,3001213,4000742
730,8030313,8042692,,1000000,2000000,3001213,4000742
731,8063359,8063360,,1000000,2000000,3001213,4000742
732,8063361,8063362,,1000000,2000000,3001213,4000742
733,8063363,8063364,,1000000,2000000,3001213,4000742
734,8063365,8063366,,1000000,2000000,3001213,4000742
735,8063369,8063370,,1000000,2000000,3001213,4000742
736,8094670,8094671,,1000000,2000000,3001213,4000742
737,8097749,8097750,,1000000,2000000,3001213,4000742
738,8099371,8099372,,1000000,2000000,3001213,4000742
739,8101286,8101287,,1000000,2000000,3001213,4000742
740,8104300,8104301,,1000000,2000000,3001213,4000742
741,8105376,8105377,,1000000,2000000,3001213,4000742
742,8106327,8106328,,1000000,2000000,3001213,4000742
743,8106514,8106515,,1000000,2000000,3001213,4000742
744,8028933,8092210,,1000001,2001496,3002572,4003003
745,8045801,8092213,,1000001,2001496,3002572,4003003
746,8048900,8092218,,1000001,2001496,3002572,4003003
747,8092219,8092222,,1000001,2001496,3002572,4003003
748,8020077,8032457,,1000001,2000578,3001214,4002420
749,8020078,8032458,,1000001,2000578,3001214,4002420
750,8025767,8038146,,1000001,2000578,3001214,4002424
751,8025769,8038148,,1000001,2000578,3001214,4002424
752,8025771,8038150,,1000001,2000578,3001214,4002424
753,8025774,8038153,,1000001,2000578,3001214,4002424
754,8030894,8043273,,1000001,2000578,3001214,4002513
755,8030895,8043274,,1000001,2000578,3001214,4002513
756,8045802,8046469,,1000001,2000062,3002573,4004695
757,8045909,8092231,,1000001,2000062,3002573,4004759
758,8045910,8092232,,1000001,2000062,3002573,4004759
759,8045911,8092233,,1000001,2000062,3002573,4004759
760,8045912,8092234,,1000001,2000062,3002573,4004759
761,8045913,8092235,,1000001,2000062,3002573,4004759
762,8045914,8092236,,1000001,2000062,3002573,4004759
763,8026320,8038699,,1000004,2000112,3001215,4003662
764,8026525,8038904,,1000004,2000112,3001215,4003662
765,8045803,8092237,,1000003,2000627,3002574,4004696
766,8023158,8035538,,1000003,2000014,3001216,4001282
767,8045819,8092263,,1000001,2001497,3002575,4004706
768,8021088,8033468,,1000002,2000016,3001217,4000466
769,8021877,8034257,,1000002,2000016,3001217,4003670
770,8021966,8034346,,1000002,2000016,3001217,4003663
771,8022271,8034651,,1000002,2000016,3001217,4003670
772,8022424,8034804,,1000002,2000016,3001217,4003663
773,8023328,8035708,,1000002,2000016,3001217,4003663
774,8024087,8036466,,1000002,2000016,3001217,4003674
775,8024220,8036599,,1000002,2000016,3001217,4003377
776,8024921,8037300,,1000002,2000016,3001217,4003377
777,8025906,8038285,,1000002,2000016,3001217,4003674
778,8026552,8038931,,1000002,2000016,3001217,4002063
779,8026589,8038968,,1000002,2000016,3001217,4000466
780,8027480,8039859,,1000002,2000016,3001217,4000466
781,8027596,8039975,,1000002,2000016,3001217,4003674
782,8027916,8040295,,1000002,2000016,3001217,4003670
783,8028382,8040761,,1000002,2000016,3001217,4001009
784,8029141,8041520,,1000002,2000016,3001217,4003663
785,8029152,8041531,,1000002,2000016,3001217,4003663
786,8029191,8041570,,1000002,2000016,3001217,4000466
787,8029281,8041660,,1000002,2000016,3001217,4001008
788,8031690,8044068,,1000002,2000016,3001217,4003663
789,8031691,8044069,,1000002,2000016,3001217,4003663
790,8031695,8044073,,1000002,2000016,3001217,4003663
791,8031696,8044074,,1000002,2000016,3001217,4003663
792,8031698,8044076,,1000002,2000016,3001217,4003663
793,8031703,8044081,,1000002,2000016,3001217,4003663
794,8031704,8044082,,1000002,2000016,3001217,4003663
795,8031705,8044083,,1000002,2000016,3001217,4003663
796,8031706,8044084,,1000002,2000016,3001217,4003670
797,8031708,8044086,,1000002,2000016,3001217,4003674
798,8031711,8044089,,1000002,2000016,3001217,4003674
799,8031712,8044090,,1000002,2000016,3001217,4003674
800,8031921,8044299,,1000002,2000016,3001217,4003377
801,8061804,8061805,,1000002,2000016,3001217,4000466
802,8066680,8066681,,1000002,2000016,3001217,4003377
803,8066682,8066683,,1000002,2000016,3001217,4003377
804,8066684,8066685,,1000002,2000016,3001217,4003377
805,8068844,8068845,,1000002,2000016,3001217,4003663
806,8068846,8068847,,1000002,2000016,3001217,4003663
807,8068848,8068849,,1000002,2000016,3001217,4003663
808,8077766,8077767,,1000002,2000016,3001217,4003674
809,8077824,8077825,,1000002,2000016,3001217,4003670
810,8077834,8077835,,1000002,2000016,3001217,4003670
811,8080960,8080961,,1000002,2000016,3001217,4003674
812,8080962,8080963,,1000002,2000016,3001217,4003674
813,8080964,8080965,,1000002,2000016,3001217,4003674
814,8080966,8080967,,1000002,2000016,3001217,4003674
815,8080968,8080969,,1000002,2000016,3001217,4003674
816,8080970,8080971,,1000002,2000016,3001217,4003674
817,8080972,8080973,,1000002,2000016,3001217,4003674
818,8080974,8080975,,1000002,2000016,3001217,4003674
819,8080976,8080977,,1000002,2000016,3001217,4003674
820,8081774,8081775,,1000002,2000016,3001217,4002063
821,8081776,8081777,,1000002,2000016,3001217,4002063
822,8081780,8081781,,1000002,2000016,3001217,4002063
823,8084517,8084518,,1000002,2000016,3001217,4000466
824,8086805,8086806,,1000002,2000016,3001217,4000466
825,8088805,8088806,,1000002,2000016,3001217,4000466
826,8088821,8088822,,1000002,2000016,3001217,4003377
827,8088823,8088824,,1000002,2000016,3001217,4003377
828,8088825,8088826,,1000002,2000016,3001217,4003377
829,8095110,8095111,,1000002,2000016,3001217,4003674
830,8095170,8095171,,1000002,2000016,3001217,4003674
831,8095774,8095775,,1000002,2000016,3001217,4003663
832,8096639,8096640,,1000002,2000016,3001217,4002063
833,8097199,8097200,,1000002,2000016,3001217,4003377
834,8097745,8097746,,1000002,2000016,3001217,4002063
835,8102063,8102064,,1000002,2000016,3001217,4000466
836,8105679,8105680,,1000002,2000016,3001217,4000466
837,8045834,8092291,,1000000,2000080,3002576,4004712
838,8092292,8092293,,1000000,2000080,3002576,4004712
839,8030038,8042417,,1000000,2000756,3001218,4002423
840,8031187,8043565,,1000000,2000756,3001218,4002423
841,8046147,8092294,,1000000,2000080,3002577,4004907
842,8020726,8033106,,1000000,2000757,3001219,4000745
843,8027099,8039478,,1000000,2000757,3001219,4000745
844,8073163,8073164,,1000000,2000757,3001219,4000745
845,8073165,8073166,,1000000,2000757,3001219,4000745
846,8073167,8073168,,1000000,2000757,3001219,4000745
847,8073169,8073170,,1000000,2000757,3001219,4000745
848,8073171,8073172,,1000000,2000757,3001219,4000745
849,8073173,8073174,,1000000,2000757,3001219,4000745
850,8073175,8073176,,1000000,2000757,3001219,4000745
